start_time,end_time,name,car_id,car_name,shots,shots_against,goals,goals_against,saves,assists,score,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,time_defensive_third,time_neutral_third,time_offensive_third,time_defensive_half,time_offensive_half,time_behind_ball,time_infront_ball,time_most_back,time_most_forward,goals_against_while_last_defender,time_closest_to_ball,time_farthest_from_ball,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,mvp
0,366.94836,mangos,4284,Fennec,1,11,0,3,3,3,535,2813,2627,2893,3548,231.28,88.15,46.94,287.99,78.38,252.71,113.66,116.0,110.2,2.0,121.0,117.1,63.12744,12.812184,24.060377,78.60633,21.393673,68.976715,31.023283,33.537643,31.86076,34.98323,33.85567,False
0,364.1659,Fayzxn,4284,Fennec,3,12,1,5,0,0,378,2760,2697,2771,3483,197.12,86.47,72.35,243.21,112.73,255.66,100.28,112.2,132.0,2.0,143.9,97.0,55.38012,20.32646,24.29342,68.32893,31.671068,71.82671,28.173288,32.696117,38.466022,41.93379,28.266697,False
0,368.94604,zhrani_z702,23,Octane,1,8,1,3,4,2,614,3034,2932,3149,3517,175.29,109.04,83.42,231.22,136.53,270.37,97.38,128.3,96.7,1.0,109.3,127.6,47.665535,22.68389,29.650578,62.874237,37.125763,73.52006,26.479946,37.19919,28.037113,31.690346,36.99623,True
0,367.4882,Aero,4284,Fennec,4,8,2,4,1,0,473,2674,2707,2667,3490,192.1,111.79,61.98,255.66,110.22,276.76,89.11,128.2,99.9,3.0,125.5,95.7,52.50499,16.940443,30.55457,69.87537,30.12463,75.644356,24.355646,36.998558,28.83117,36.219337,27.619047,False
0,362.49033,Herk,4284,Fennec,6,6,1,2,1,1,411,3404,3159,3587,4038,174.24,86.27,98.56,215.42,143.66,246.44,112.63,132.3,123.1,1.0,96.0,143.8,48.52536,27.448689,24.025957,59.9922,40.007797,68.63286,31.367142,38.403484,35.732944,27.866472,41.741653,False
0,380.88647,marsHm311oW,1295,Takumi RX-T,3,9,1,4,1,0,370,3304,3254,3324,4045,166.94,119.73,90.94,234.75,142.87,267.11,110.51,192.6,165.2,1.0,153.1,204.7,44.209633,24.083048,31.707315,62.16567,37.83433,70.73512,29.26487,53.975285,46.29656,42.90559,57.366257,False
0,324.1686,Corndog,23,Octane,2,7,0,2,1,0,234,2878,2678,3060,3667,147.53,87.52,79.92,190.07,124.9,225.65,89.32,122.3,105.4,2.0,118.9,120.9,46.839382,25.373844,27.786774,60.34543,39.65457,71.64175,28.358255,38.79953,33.438026,37.720886,38.355385,False
0,263.732,gavinuh.,23,Octane,3,3,2,1,0,0,328,2828,2585,3178,3667,112.51,92.79,58.08,164.44,98.95,215.45,47.94,109.2,71.3,1.0,74.5,93.0,42.717747,22.051788,35.230465,62.432133,37.567863,81.79886,18.201147,43.390156,28.330753,29.602257,36.95315,True
0,342.5558,Snarled Mist,803,'16 Batmobile,0,2,0,2,0,0,136,3020,2703,3439,3905,129.14,100.67,112.31,182.43,159.7,234.14,107.98,101.2,117.9,0.0,102.9,117.6,37.74699,32.827663,29.425348,53.321835,46.67816,68.43797,31.562025,30.620272,35.67322,31.134644,35.58245,False
0,364.1659,plummy_pyjamas34,23,Octane,1,12,0,5,2,0,150,3056,3275,2881,3363,197.0,107.08,52.26,258.59,97.75,260.12,96.23,120.1,110.7,0.0,105.3,117.6,55.28428,14.665769,30.049953,72.56834,27.431667,72.99565,27.004349,34.998253,32.259003,30.685394,34.26973,False
0,450.6133,Chim,4770,Dominus,3,9,2,2,3,0,628,3280,3145,3424,3889,217.18,138.38,94.55,294.45,155.66,326.38,123.74,116.1,175.0,0.0,148.7,154.2,48.25043,21.005978,30.743597,65.41734,34.582657,72.50955,27.490448,26.840828,40.457752,34.37753,35.64906,True
0,380.6853,ObsoleteNinja,23,Octane,2,6,2,4,0,0,370,2939,2612,3256,3455,163.08,106.51,102.27,213.87,157.99,300.73,71.13,114.0,110.0,0.0,123.8,111.5,43.855213,27.502285,28.642498,57.513584,42.486423,80.87183,19.128164,31.968592,30.846888,34.71677,31.267527,False
0,346.89587,Chim,4770,Dominus,1,10,0,4,2,0,235,3297,2829,3523,3842,199.41,99.83,43.93,261.26,81.93,231.38,111.8,130.1,106.2,1.0,103.6,117.5,58.10823,12.801236,29.09054,76.12692,23.873074,67.42235,32.577656,39.20683,32.00434,31.220808,35.4097,False
0,331.956,Can't Fly,403,Dominus,4,5,2,4,1,0,510,2743,2642,2871,3267,155.28,109.17,66.85,214.91,116.39,246.92,84.38,191.6,130.7,1.0,130.9,191.4,46.869907,20.178087,32.952007,64.8687,35.1313,74.53064,25.469364,61.026882,41.62951,41.693207,60.96318,False
0,383.117,Can't Fly,403,Dominus,7,5,5,3,2,0,1230,2215,2111,2366,3442,162.56,108.07,111.41,218.95,163.09,292.01,90.03,197.5,178.7,2.0,238.0,138.2,42.550518,29.161867,28.287613,57.310757,42.68925,76.4344,23.565596,55.92841,50.60459,67.39728,39.135727,True
0,356.14163,GrabAndTwistIt,23,Octane,0,16,0,2,2,1,327,3016,3138,2852,3716,204.25,91.64,50.17,253.76,92.31,257.35,88.71,134.4,103.9,1.0,107.1,129.7,59.021557,14.497486,26.480957,73.3262,26.673794,74.365715,25.634283,39.746845,30.726917,31.67327,38.35689,False
0,268.8301,ch?,23,Octane,2,9,0,4,2,0,286,3054,3090,3007,3563,164.93,66.24,32.22,198.92,64.46,206.15,57.23,133.1,56.6,2.0,71.5,100.6,62.618176,12.232811,25.14902,75.525856,24.474144,78.270935,21.729061,51.816097,22.034492,27.835093,39.16378,False
0,149.12271,ImVengeanceRL,23,Octane,5,1,3,0,1,0,473,2420,2311,2610,3648,64.12,34.76,50.01,78.23,70.66,127.33,21.56,35.5,57.7,0.0,64.6,31.7,43.065353,33.588554,23.346092,52.542145,47.457855,85.51951,14.480489,25.34266,41.190746,46.116505,22.629925,True
0,287.2518,AlexWalters,4284,Fennec,4,7,3,0,1,0,516,3293,3279,3315,3829,134.05,100.11,46.71,185.85,95.02,205.52,75.35,81.8,93.0,0.0,71.3,92.3,47.726707,16.63047,35.642826,66.1694,33.830597,73.172646,26.827358,29.72168,33.79115,25.90655,33.536808,False
0,326.0979,marc,4284,Fennec,2,4,1,0,0,0,222,2802,2684,2980,3581,119.36,108.85,91.7,177.15,142.76,217.9,102.02,99.0,111.4,0.0,109.8,105.9,37.310493,28.664312,34.025196,55.374954,44.62505,68.11078,31.889223,31.22142,35.13198,34.62739,33.397457,False
0,398.92407,IBlazeI,5979,Tyranno GXT,3,6,0,1,1,1,236,2674,2915,2463,3466,153.57,133.32,106.78,221.07,172.61,282.8,110.87,118.0,114.5,0.0,113.6,112.3,39.00983,27.12424,33.86593,56.154747,43.845257,71.836815,28.163183,30.498837,29.594212,29.361593,29.025589,False
0,373.25055,OG_Slayer,4284,Fennec,5,6,2,2,1,1,482,2910,3039,2812,3249,216.66,97.9,52.11,264.03,102.64,283.73,82.94,115.7,115.3,0.0,114.8,126.5,59.08855,14.211688,26.699757,72.00753,27.992474,77.38021,22.619793,33.13667,33.02211,32.87891,36.22981,True
0,363.54257,R E D,23,Octane,5,4,2,2,2,2,564,2936,2922,2911,3773,148.51,120.99,92.05,209.61,151.95,267.83,93.72,107.4,119.0,1.0,111.0,115.0,41.07592,25.459827,33.464252,57.97378,42.02622,74.07827,25.921726,31.36316,34.750614,32.414436,33.582523,True
0,452.9153,vKatia,403,Dominus,3,8,0,2,2,1,394,2821,2791,2792,3713,221.06,133.09,94.11,298.09,150.16,348.52,99.74,188.2,123.2,2.0,157.9,138.9,49.315132,20.994513,29.69036,66.50084,33.499165,77.74953,22.25048,43.281284,28.332912,36.31304,31.943518,False
0,364.356,Kippo,23,Octane,3,8,1,2,3,2,710,2808,2864,2768,3564,209.11,101.93,50.68,268.54,93.0,292.81,68.9,223.1,138.3,1.0,169.5,190.8,57.80991,14.010837,28.179255,74.2767,25.723293,80.95159,19.048409,64.98122,40.281944,49.36941,55.573357,False
0,190.14224,curtisman20,1568,Octane ZSR,1,3,1,1,0,1,212,3223,3358,2707,4010,90.19,49.01,47.53,115.29,71.44,142.22,44.51,50.5,59.8,0.0,63.1,56.1,48.299686,25.453865,26.246452,61.741547,38.258446,76.163445,23.836555,29.33829,34.741184,36.65834,32.591644,False
0,281.141,Flash,23,Octane,2,10,0,6,2,1,300,2741,2858,2454,3341,138.05,93.68,48.46,196.3,83.9,190.67,89.53,127.4,134.4,2.0,138.7,123.3,49.270138,17.295406,33.434456,70.0571,29.942896,68.04782,31.952175,50.14366,52.898804,54.59125,48.52993,False
0,398.92407,Musty Gucc,4284,Fennec,6,6,1,1,1,0,366,2299,2279,2309,3541,131.21,127.57,135.02,196.0,197.8,272.57,121.24,95.7,163.2,1.0,152.7,101.6,33.318943,34.286438,32.394615,49.771458,50.228542,69.21358,30.78642,24.735075,42.181442,39.467564,26.260015,False
0,377.93643,Virrexo,4770,Dominus,1,14,0,7,1,0,116,3496,3793,3183,3851,236.49,80.39,53.19,282.55,87.52,280.05,90.02,150.8,101.1,3.0,81.5,155.3,63.904125,14.372956,21.722918,76.35042,23.649582,75.67487,24.325129,44.11937,29.578703,23.844355,45.43593,False
0,362.49033,Jerome H. Powell,4284,Fennec,5,6,1,2,1,0,421,2945,2691,3251,3940,188.02,101.02,57.69,249.4,97.33,272.07,74.66,151.4,78.1,1.0,136.1,108.3,54.22663,16.638306,29.135061,71.92917,28.070835,78.46739,21.532606,43.947746,22.670538,39.506535,31.436865,True
0,218.062,*RmC* Kunib3rt,403,Dominus,2,9,1,5,1,0,240,2465,2429,2538,2747,125.89,47.77,40.66,152.54,61.78,142.73,71.59,94.0,110.5,4.0,105.9,98.2,58.739265,18.97163,22.289099,71.17394,28.826056,66.59668,33.40332,46.97651,55.222385,52.92354,49.075462,False
0,392.269,[TRT] Joke,2070,Werewolf,3,5,2,4,1,1,670,2926,2633,3179,3502,199.33,102.35,89.48,250.84,140.33,270.25,120.91,175.9,206.6,0.0,190.2,192.1,50.958687,22.87555,26.165764,64.12557,35.874428,69.08938,30.910625,48.56165,57.03716,52.509525,53.03407,True
0,315.787,L4COVSKy,23,Octane,3,2,1,0,0,0,350,3048,2805,3287,3536,157.86,88.4,69.36,204.73,110.89,245.61,70.01,161.4,158.1,0.0,164.9,154.5,50.015842,21.975794,28.008366,64.86598,35.13402,77.81826,22.181738,52.093082,51.02799,53.222736,49.86606,False
0,370.58313,Can't Fly,403,Dominus,5,6,3,3,2,1,1010,2284,1852,2691,3101,175.09,100.46,94.1,226.42,143.23,250.6,119.05,138.0,219.2,1.0,217.9,138.4,47.36643,25.456512,27.17706,61.252537,38.747463,67.79385,32.20614,39.818794,63.248405,62.8733,39.934208,True
0,356.14163,ATrainLemieux,4284,Fennec,2,16,1,2,2,0,335,3031,3255,2782,3448,210.6,104.22,34.82,272.11,77.52,257.87,91.76,140.0,99.9,0.0,90.0,135.4,60.23338,9.958815,29.8078,77.82799,22.17201,73.75511,26.244886,41.402966,29.543974,26.616194,40.04258,False
0,355.866,KaM1KaTzZzE,23,Octane,3,12,0,4,2,0,380,2547,2353,2728,3508,161.79,103.65,89.94,219.81,135.57,217.86,137.52,136.4,220.5,2.0,187.7,169.2,45.525913,25.30812,29.165962,61.8521,38.1479,61.303394,38.696606,40.377724,65.27338,55.563778,50.087326,False
0,349.572,PussyHunter69( a \ a),403,Dominus,4,3,1,3,0,0,480,2682,2479,2885,3038,149.57,130.71,68.81,224.23,124.86,243.58,105.51,157.0,186.4,3.0,158.8,184.7,42.845684,19.711248,37.443066,64.23272,35.76728,69.7757,30.224298,46.92871,55.716637,47.466747,55.208492,False
0,352.10126,madbunny96,1932,Animus GP,1,5,1,2,1,0,214,2804,2782,2807,3444,144.58,145.25,61.95,234.3,117.48,246.56,105.22,68.1,129.3,0.0,115.4,78.1,41.099552,17.61044,41.290012,66.604126,33.395874,70.089264,29.91074,20.38434,38.703304,34.542625,23.377636,False
0,358.09537,Hayoung-,23,Octane,3,7,2,2,2,1,462,2829,2590,3150,3730,148.47,130.67,75.43,218.6,135.97,254.78,99.79,109.2,114.8,1.0,122.7,102.7,41.873253,21.273655,36.85309,61.65214,38.34786,71.85605,28.143948,32.110092,33.756763,36.079746,30.198778,True
0,361.198,mark,23,Octane,4,6,2,5,0,1,550,2510,2786,2260,3145,170.33,93.06,95.22,213.15,145.34,273.32,85.29,194.2,166.9,2.0,172.5,188.6,47.497284,26.552523,25.950197,59.457726,40.542274,76.2165,23.783497,57.600475,49.50319,51.16417,55.939495,False
0,354.96164,Azu^^,4284,Fennec,4,6,2,1,1,0,388,3354,3126,3730,4214,134.91,117.18,102.38,200.35,154.12,250.36,104.1,130.3,117.0,1.0,109.8,134.3,38.05964,28.882557,33.057804,56.521004,43.478996,70.631386,29.368618,38.673866,34.72634,32.589336,39.86109,False
0,333.17154,TwoXPanda,23,Octane,5,6,1,1,2,1,477,3001,3047,2971,3554,137.97,124.46,64.27,191.75,134.94,264.62,62.07,159.9,95.7,1.0,98.6,132.6,42.231407,19.672482,38.096115,58.694786,41.305214,81.000336,18.999662,49.785164,29.796377,30.699297,41.285263,True
0,253.95894,Can't Fly,403,Dominus,2,3,1,0,0,1,390,2820,2615,3064,4010,108.81,61.75,80.04,135.28,115.31,201.39,49.21,137.8,113.9,0.0,120.9,130.7,43.419792,31.939344,24.640862,53.984596,46.015404,80.36313,19.636871,56.24949,46.49359,49.350967,53.351295,False
0,367.4882,The Bone Ranger,2853,Twinzer,0,8,0,4,1,0,148,2941,2723,3170,3525,192.74,98.52,74.81,261.69,104.39,247.19,118.88,116.9,130.0,0.0,120.4,128.9,52.651134,20.435984,26.912888,71.484375,28.515623,67.52534,32.474663,33.737373,37.518036,34.747475,37.200573,False
0,290.78833,!Comingin,23,Octane,6,3,1,1,1,0,312,3016,3293,2536,3703,106.92,103.25,77.16,162.72,124.61,220.47,66.86,97.6,88.2,1.0,85.8,82.7,37.211567,26.85414,35.934288,56.631744,43.36825,76.73058,23.26941,35.781063,32.334934,31.455072,30.318584,False
0,344.22693,Can't Fly,403,Dominus,0,6,0,3,4,0,480,2289,1873,2737,3312,166.41,109.66,67.64,226.17,117.43,249.52,94.19,162.6,181.1,1.0,199.4,144.4,48.415813,19.67938,31.904802,65.82363,34.17637,72.59608,27.403913,49.39697,55.017162,60.5766,43.867905,False
0,485.046,TheHolyOtter,1919,Centio,4,9,2,7,2,4,970,2375,2281,2481,3112,211.84,167.8,102.86,307.2,175.3,343.26,139.25,227.9,239.5,5.0,247.1,220.2,43.904663,21.318134,34.777203,63.668396,36.331608,71.140495,28.859505,51.11814,53.720028,55.424717,49.391026,False
0,216.791,Can't Fly,403,Dominus,4,4,3,0,1,1,830,2552,2514,2654,3636,113.29,59.77,39.0,141.77,70.29,157.22,54.83,102.3,101.2,0.0,112.6,90.8,53.423557,18.39102,28.185417,66.85372,33.14628,74.14289,25.85711,49.948734,49.41165,54.977783,44.333775,True
0,186.35951,AyoChil1,23,Octane,1,7,0,3,1,0,120,3152,2620,3655,3709,86.26,59.25,40.58,115.99,70.11,113.76,72.33,58.3,68.6,1.0,48.1,83.5,46.353916,21.806654,31.839434,62.326706,37.673294,61.13171,38.86829,32.874706,38.68276,27.123041,47.084698,False
0,383.1762,kaebun,23,Octane,1,12,0,3,1,1,220,3053,3076,3069,3632,200.54,124.22,54.67,269.26,110.17,270.54,108.9,127.8,126.9,1.0,110.5,144.9,52.852966,14.408455,32.738583,70.96434,29.03566,71.29981,28.70019,35.001232,34.754745,30.263193,39.684494,False
0,399.542,Can't Fly,403,Dominus,1,11,1,7,0,0,410,2452,2332,2597,3211,238.05,107.8,52.63,295.12,103.3,263.73,134.75,207.3,172.3,2.0,212.5,167.1,59.739513,13.20769,27.052801,74.07259,25.927414,66.184006,33.815998,56.571335,47.019978,57.990395,45.600918,False
0,425.07,Piikay,23,Octane,6,5,3,3,1,1,940,2142,2128,2136,3267,191.4,127.27,105.45,265.16,158.97,321.53,102.6,204.4,213.2,1.0,232.3,185.2,45.128742,24.863249,30.008018,62.518566,37.481434,75.8093,24.190697,50.971294,53.165756,57.92873,46.183384,True
0,269.8787,teriyaki turbski,4284,Fennec,6,2,1,0,1,1,388,2559,2423,2709,3567,101.99,96.71,67.99,157.91,108.78,201.49,65.2,75.4,70.1,0.0,99.1,67.4,38.242905,25.494019,36.263077,59.211067,40.78893,75.55214,24.447859,28.909935,26.877804,37.99701,25.842567,True
0,526.24133,Klexic,4284,Fennec,2,17,1,3,3,1,572,2747,2631,2850,3388,253.36,152.0,117.99,334.88,188.47,340.29,183.06,143.7,208.2,0.0,175.2,177.5,48.411198,22.545143,29.043663,63.987774,36.01223,65.0215,34.978504,28.2746,40.965702,34.47258,34.925133,False
0,344.596,Can't Fly,403,Dominus,2,9,1,4,2,0,620,2742,2279,3058,3977,170.57,90.05,80.58,217.61,123.59,227.79,113.41,147.4,198.0,0.0,184.9,160.3,49.991207,23.616646,26.392145,63.77784,36.222157,66.76143,33.238567,44.71409,60.063705,56.089794,48.627335,False
0,221.93332,WarmSkunk553,4284,Fennec,2,1,1,0,0,1,236,2882,3060,2530,3836,74.3,57.7,89.58,102.52,119.06,153.81,67.77,67.7,77.7,0.0,62.7,72.3,33.53191,40.427837,26.040257,46.267715,53.73229,69.415115,30.58489,32.244232,37.007046,29.86283,34.43513,False
0,353.89926,Murphsmurph,23,Octane,9,7,2,3,1,1,564,2795,2517,2969,3633,185.33,84.9,80.14,231.34,119.03,263.3,87.07,110.7,101.2,1.0,128.6,92.0,52.89551,22.872963,24.231527,66.02734,33.972656,75.149124,24.850872,33.563763,30.683403,38.990967,27.894003,True
0,361.57324,TTV WickyWhybs,4284,Fennec,4,8,1,3,3,0,616,2465,2185,2685,3626,180.03,95.17,82.81,228.14,129.87,270.23,87.78,106.2,108.5,1.0,159.8,77.3,50.286304,23.130638,26.583055,63.724476,36.27552,75.48113,24.518867,30.91343,31.58293,46.51569,22.50102,False
0,347.9106,Fleng,1883,Imperator DT5,2,3,0,1,1,1,280,2602,2502,2609,3505,159.09,138.09,47.45,238.23,106.39,267.11,77.52,202.7,141.6,1.0,155.2,189.1,46.16255,13.768389,40.069057,69.12832,30.871685,77.50631,22.493689,60.338154,42.150387,46.198727,56.289814,False
0,352.10126,DEADLYFEET1001,403,Dominus,1,5,1,2,0,2,344,3277,3302,3247,3622,194.09,103.93,50.76,252.21,96.57,272.4,76.38,145.3,82.7,1.0,114.8,133.2,55.64826,14.553587,29.798153,72.31206,27.68794,78.10081,21.89919,43.492577,24.75455,34.36303,39.87069,True
0,327.70993,BloeJaga,403,Dominus,0,7,0,2,1,0,226,2607,2518,2683,3582,158.34,96.54,63.65,203.75,114.78,219.64,98.89,129.2,92.6,0.0,123.8,103.1,49.709602,19.98242,30.307978,63.965717,36.034283,68.95426,31.045742,40.547325,29.061008,38.852623,32.356262,False
0,254.10706,IVI ac,4284,Fennec,1,8,0,5,0,0,106,2657,2265,2694,3244,157.97,54.92,40.9,185.45,68.34,172.94,80.85,92.4,58.9,0.0,85.6,61.1,62.244377,16.115688,21.639938,73.07223,26.927774,68.14295,31.857046,38.644917,24.634045,35.80092,25.554161,False
0,352.10126,Kurtballer962,23,Octane,3,5,1,2,0,1,300,3294,3229,3389,3587,166.42,117.61,67.68,228.11,123.6,263.63,88.09,122.7,122.6,1.0,100.9,125.5,47.31739,19.243126,33.43948,64.857414,35.14259,74.954506,25.04549,36.72773,36.6978,30.202349,37.565853,False
0,334.147,[huiTre] tMd^,1568,Octane ZSR,2,2,0,2,0,0,250,2660,2669,2647,3403,137.54,106.36,89.92,184.81,148.92,243.1,90.72,159.9,168.7,0.0,148.6,180.8,41.201843,26.936672,31.86148,55.377106,44.622902,72.82368,27.176321,49.63372,52.365284,46.126152,56.12118,False
0,370.843,bananowysong,403,Dominus,6,6,4,3,1,0,970,2551,2487,2662,3629,211.24,108.38,47.15,267.29,99.4,284.69,82.08,179.1,181.3,1.0,208.6,151.8,57.594673,12.855468,29.549852,72.89263,27.107367,77.62085,22.379147,52.558983,53.2046,61.216103,44.54748,True
0,362.49033,Godfather,4284,Fennec,3,6,1,2,1,2,358,3325,3040,3552,3975,132.61,137.19,86.31,207.48,148.63,230.61,125.51,78.5,150.1,0.0,116.1,118.3,37.238495,24.236895,38.524616,58.262897,41.737106,64.75626,35.24374,22.786648,43.570396,33.701015,34.339622,False
0,269.8787,d ~inshallah~,4284,Fennec,1,2,0,0,1,0,206,3240,3158,3389,3825,114.36,102.93,52.48,169.27,100.5,206.17,63.6,96.5,92.7,0.0,89.7,93.6,42.39167,19.45361,38.154724,62.746037,37.253956,76.42436,23.57564,37.000114,35.543118,34.392853,35.888195,False
0,350.67935,Can't Fly,403,Dominus,4,5,2,1,2,0,840,2252,1940,2459,3687,169.84,89.86,87.55,214.08,133.03,249.37,97.88,151.4,195.9,0.0,217.8,129.4,48.910007,25.212383,25.87761,61.674976,38.325027,71.81281,28.187185,44.70428,57.843918,64.31039,38.208282,True
0,544.6697,Jeff Sunday,4284,Fennec,1,14,2,6,3,2,707,2894,2731,3076,3505,261.92,162.75,118.98,340.97,202.69,398.1,145.55,188.4,149.2,2.0,144.8,184.7,48.17806,21.885403,29.936539,62.717503,37.28249,73.22726,26.77274,37.045048,29.33716,28.47199,36.317516,False
0,350.55035,Sirbracco4,23,Octane,4,7,1,4,0,0,266,3021,3292,2805,3540,201.37,86.89,58.67,248.73,98.2,268.14,78.79,122.9,100.4,1.0,111.4,95.9,58.04341,16.911192,25.045399,71.69458,28.305422,77.28937,22.710632,36.952404,30.187319,33.494694,28.834301,False
0,407.562,Can't Fly,403,Dominus,7,7,3,5,1,2,1000,2798,2714,2889,3467,184.27,132.86,86.25,253.36,150.02,321.81,81.56,188.5,207.8,3.0,214.5,181.8,45.68149,21.381823,32.936684,62.80926,37.19074,79.78035,20.21965,50.740242,55.9354,57.738895,48.936745,True
0,409.191,[huiTre] tMd^,1568,Octane ZSR,2,5,1,5,0,0,330,2872,2576,3066,3726,208.14,125.43,73.73,274.52,132.78,301.5,105.79,201.9,191.6,2.0,205.5,188.0,51.102383,18.102139,30.795483,67.39995,32.60005,74.02588,25.974121,53.247883,50.53142,54.197323,49.58198,False
0,381.189,themarley,1856,Jäger 619,2,12,1,6,2,0,360,2547,2222,2794,3217,187.47,146.14,41.4,264.98,110.03,263.98,111.03,182.4,179.7,1.0,173.5,188.6,49.990665,11.039705,38.969627,70.659454,29.34055,70.39279,29.60721,51.494877,50.732616,48.982243,53.24525,False
0,526.24133,hunter,4284,Fennec,2,17,1,3,2,0,499,2761,2719,2757,3303,282.57,155.85,87.42,356.84,168.99,383.17,142.67,210.1,129.4,1.0,155.9,173.3,53.73688,16.62483,29.638296,67.862236,32.137764,72.86817,27.131826,41.33955,25.46091,30.675085,34.098736,False
0,324.1686,a.,23,Octane,2,7,0,2,2,0,277,2804,2542,2992,3538,121.54,110.72,85.67,179.65,138.29,194.5,123.43,79.1,122.0,0.0,108.3,94.4,38.228542,26.946184,34.825275,56.50437,43.495625,61.17699,38.823013,25.094381,38.704357,34.358047,29.94829,False
0,396.53964,Nax,4284,Fennec,1,8,1,4,0,0,262,3337,3179,3419,4054,209.77,120.97,64.44,273.3,121.89,281.16,114.03,124.6,121.1,1.0,114.1,129.4,53.082138,16.306492,30.611364,69.1566,30.843391,71.14552,28.854475,33.45775,32.517925,30.638275,34.746647,False
0,347.9915,ChickFila USA,23,Octane,3,9,2,0,4,0,718,2842,2860,2804,3510,194.83,78.19,74.5,232.92,114.6,265.74,81.79,139.0,95.7,0.0,107.0,119.6,56.062958,21.437614,22.499424,67.02348,32.97652,76.46534,23.534658,41.75177,28.745644,32.13985,35.924545,True
0,363.75015,avkro,4284,Fennec,1,4,1,2,0,1,262,2943,2789,3063,3757,141.51,113.0,99.88,199.05,155.34,231.37,123.02,105.1,120.6,0.0,96.1,121.0,39.930584,28.183641,31.885777,56.16693,43.833065,65.286835,34.71317,30.671803,35.195236,28.045292,35.31197,False
